date,customer_id,item_id,quantity,selling_price,other_discount,coupon_discount,brand,brand_type,category
2012-09-13,1472,9602,1,45.95,-1.42,-17.81,1124,Established,Grocery
2012-09-13,1472,33555,2,109.71,-2.85,-17.81,1124,Established,Grocery
2012-09-13,173,30017,2,84.06,-32.77,-10.69,209,Established,Grocery
2012-09-13,533,62946,1,142.12,-17.81,-35.62,1607,Established,Grocery
2012-09-13,1307,9843,1,29.92,0.0,-8.9,1294,Established,Grocery
2012-09-13,1307,10666,1,23.15,0.0,-12.47,1235,Established,Grocery
2012-09-13,1307,49048,1,62.33,-70.88,-26.71,562,Established,Pharmaceutical
2012-09-13,967,19183,1,377.22,0.0,-71.24,673,Established,Pharmaceutical
2012-09-13,967,45844,1,92.26,0.0,-21.37,1013,Established,Grocery
2012-09-13,1555,25026,2,70.53,0.0,-35.62,303,Established,Pharmaceutical
2012-09-13,1555,54503,2,66.25,-18.52,-42.74,1088,Established,Grocery
2012-09-13,1555,62590,1,47.73,-8.9,-35.62,1088,Established,Grocery
2012-09-13,1555,63856,6,237.23,-47.73,-154.59,1088,Established,Grocery
2012-09-13,1555,64223,2,74.8,-34.91,-39.18,1666,Established,Grocery
2012-09-13,1146,15678,1,117.19,0.0,-117.19,487,Established,Grocery
2012-09-13,1044,1851,1,142.12,0.0,-24.93,993,Established,Grocery
2012-09-14,367,22287,1,89.05,-17.45,-71.24,1025,Established,Grocery
2012-09-14,367,31760,1,179.17,0.0,-106.5,328,Established,Skin & Hair Care
2012-09-14,367,55982,1,231.17,-53.43,-35.62,1025,Established,Grocery
2012-09-14,367,58991,1,97.6,-106.86,-26.71,1587,Established,Grocery
2012-09-14,1068,22073,2,167.06,-167.06,-71.24,1300,Established,Grocery
2012-09-14,1224,6755,1,53.07,-17.81,-17.81,172,Established,Grocery
2012-09-14,1224,7923,3,77.3,0.0,-17.81,1298,Established,Grocery
2012-09-14,1224,8709,1,53.07,0.0,-17.81,475,Established,Grocery
2012-09-14,1224,9575,1,61.98,-17.81,-26.71,172,Established,Grocery
2012-09-14,1224,9645,1,48.09,0.0,-17.81,676,Established,Grocery
2012-09-14,1224,27175,2,184.51,0.0,-71.24,158,Established,Pharmaceutical
2012-09-14,1224,28570,2,81.21,0.0,-17.81,782,Established,Grocery
2012-09-14,1224,29677,4,338.39,-141.06,-17.81,1337,Established,Grocery
2012-09-14,1224,30471,1,21.02,-7.12,-14.25,360,Established,Grocery
2012-09-14,1224,33367,1,80.14,-31.7,-26.71,1470,Established,Pharmaceutical
2012-09-14,1224,51241,1,159.93,-35.62,-17.81,544,Established,Grocery
2012-09-14,1224,61345,1,256.11,-46.31,-35.62,914,Established,Grocery
2012-09-14,1224,61435,1,159.93,-17.81,-35.62,2020,Established,Grocery
2012-09-14,1382,4313,1,44.17,0.0,-17.81,676,Established,Grocery
2012-09-14,1382,6894,1,62.33,0.0,-26.71,1025,Established,Grocery
2012-09-14,1231,61387,1,111.85,0.0,-19.59,1134,Established,Grocery
2012-09-14,1091,14432,1,54.85,-14.25,-26.71,673,Established,Grocery
2012-09-14,1091,51651,1,106.5,0.0,-35.62,172,Established,Grocery
2012-09-14,1471,22473,1,124.31,0.0,-35.62,714,Established,Grocery
2012-09-14,412,33515,2,142.48,-34.91,-35.62,278,Established,Grocery
2012-09-14,1015,5175,3,196.62,0.0,-19.59,1818,Established,Grocery
2012-09-14,1015,5552,1,38.83,0.0,-14.25,172,Established,Grocery
2012-09-14,1015,8145,1,39.18,-24.58,-14.25,1709,Established,Grocery
2012-09-14,1015,12568,1,99.38,-14.25,-35.62,209,Established,Grocery
2012-09-14,1015,14890,2,133.57,-42.03,-26.71,57,Established,Pharmaceutical
2012-09-14,1015,15472,1,97.6,0.0,-8.9,1089,Established,Grocery
2012-09-14,1015,20901,2,180.95,-28.5,-17.81,209,Established,Grocery
2012-09-14,1015,21001,1,71.24,-28.14,-35.62,524,Established,Grocery
2012-09-14,1015,23704,1,94.04,0.0,-12.47,1487,Established,Natural Products
2012-09-14,1015,24227,1,83.35,0.0,-12.47,771,Established,Pharmaceutical
2012-09-14,1015,35988,1,94.04,0.0,-19.59,408,Established,Pharmaceutical
2012-09-14,1383,32983,1,133.22,-44.52,-71.24,1582,Established,Pharmaceutical
2012-09-14,1534,11698,1,124.31,-28.5,-35.62,946,Established,Grocery
2012-09-14,565,12219,2,158.15,-12.11,-120.4,56,Local,Grocery
2012-09-14,565,15468,1,61.27,-6.06,-59.49,56,Local,Grocery
2012-09-14,565,24468,1,61.27,-6.06,-63.76,56,Local,Grocery
2012-09-14,565,26146,1,113.63,-7.12,-17.81,2187,Established,Grocery
2012-09-14,565,35374,1,95.82,-10.69,-106.5,56,Local,Pharmaceutical
2012-09-14,565,35634,2,29.21,-2.85,-35.62,158,Established,Pharmaceutical
2012-09-14,565,36170,1,177.74,0.0,-35.62,158,Established,Pharmaceutical
2012-09-14,564,9797,1,23.15,0.0,-12.47,1235,Established,Grocery
2012-09-14,564,14564,2,104.37,-23.87,-49.87,967,Established,Grocery
2012-09-14,564,19464,1,55.21,-45.95,-19.59,1183,Established,Grocery
2012-09-14,564,19502,1,106.86,-99.38,-35.62,172,Established,Grocery
2012-09-14,564,30697,1,126.09,0.0,-19.59,984,Established,Packaged Meat
2012-09-14,564,34459,1,55.21,-45.95,-19.59,1183,Established,Grocery
2012-09-14,564,59188,1,83.35,0.0,-19.59,714,Established,Grocery
2012-09-14,564,62197,1,83.35,0.0,-19.59,714,Established,Grocery
2012-09-14,1321,31224,5,296.71,-79.08,-35.62,967,Established,Grocery
2012-09-14,1321,34763,1,50.58,-14.25,-26.71,209,Established,Grocery
2012-09-14,230,35185,2,128.23,-70.53,-21.37,1807,Established,"Dairy, Juices & Snacks"
2012-09-14,60,13259,1,62.33,-17.45,-26.71,2024,Established,Grocery
2012-09-14,60,21260,1,55.21,-56.64,-19.59,387,Established,Grocery
2012-09-14,60,22631,1,56.99,-10.33,-14.25,1335,Established,Grocery
2012-09-14,60,52104,1,50.58,-25.65,-26.71,209,Established,Grocery
2012-09-14,60,61469,1,59.13,-26.0,-35.62,209,Established,Grocery
2012-09-14,598,4453,2,163.14,-56.99,-14.25,501,Established,Grocery
2012-09-14,598,10838,1,97.96,-70.88,-26.71,189,Established,Pharmaceutical
2012-09-14,598,17047,1,94.04,0.0,-12.47,1898,Established,Packaged Meat
2012-09-14,598,18443,1,40.96,-6.77,-12.47,49,Established,Grocery
2012-09-14,598,19083,2,227.26,-56.99,-35.62,172,Established,Grocery
2012-09-14,598,19410,1,177.74,-53.43,-17.81,57,Established,Grocery
2012-09-14,598,23462,2,141.06,-121.82,-35.62,1075,Established,Grocery
2012-09-14,598,27435,2,117.9,-107.57,-19.59,971,Established,Grocery
2012-09-14,598,60323,3,128.23,-52.36,-32.06,673,Established,Grocery
2012-09-14,1321,35282,1,259.67,-7.12,-17.81,686,Established,Grocery
2012-09-14,901,4842,1,113.63,-14.25,-14.25,446,Established,Grocery
2012-09-14,901,4863,1,23.15,0.0,-12.47,1235,Established,Grocery
2012-09-14,901,6868,1,29.92,-7.12,-19.59,743,Established,Grocery
2012-09-14,901,10347,1,90.47,-10.69,-19.59,350,Established,Packaged Meat
2012-09-14,901,15918,1,42.74,-21.02,-10.69,167,Established,Grocery
2012-09-14,901,26146,1,118.97,-7.12,-12.47,2187,Established,Grocery
2012-09-14,901,26573,2,142.48,-20.66,-35.62,1699,Established,Grocery
2012-09-14,901,31062,1,24.58,0.0,-14.25,1124,Established,Grocery
2012-09-14,901,47706,1,53.07,0.0,-35.62,303,Established,Pharmaceutical
2012-09-14,901,58961,1,69.1,0.0,-17.81,475,Established,Grocery
2012-09-14,901,61388,1,159.93,-17.81,-35.62,2020,Established,Grocery
2012-09-14,901,63079,1,113.63,0.0,-24.93,172,Established,Grocery
2012-09-14,901,63894,1,29.92,0.0,-17.81,1134,Established,Grocery
2012-09-14,551,28289,2,23.51,0.0,-17.81,1124,Established,Grocery
2012-09-14,551,52225,1,31.7,0.0,-14.25,1124,Established,Grocery
2012-09-14,551,58991,1,97.6,-106.86,-26.71,1587,Established,Grocery
2012-09-14,510,5986,1,36.69,-16.39,-10.69,209,Established,Grocery
2012-09-14,510,16481,1,88.69,-7.12,-17.81,209,Established,Grocery
2012-09-14,510,17809,1,32.77,0.0,-17.81,56,Local,Grocery
2012-09-14,510,18185,1,156.37,-21.37,-35.62,1689,Established,Grocery
2012-09-14,510,18185,1,156.37,-21.37,-35.62,1689,Established,Grocery
2012-09-14,510,21883,2,71.24,-20.66,-35.62,458,Established,Grocery
2012-09-14,510,27750,1,38.47,-16.39,-8.9,209,Established,Grocery
2012-09-14,510,30015,1,53.43,-2.85,-35.62,56,Local,Grocery
2012-09-14,510,30015,1,53.43,-2.85,-35.62,56,Local,Grocery
2012-09-14,510,34404,1,37.04,-16.03,-10.69,209,Established,Grocery
2012-09-14,510,35214,1,106.5,-35.62,-35.62,56,Local,Grocery
2012-09-14,510,35214,1,106.5,-35.62,-35.62,56,Local,Grocery
2012-09-14,1341,59676,1,67.32,-21.37,-17.81,158,Established,Pharmaceutical
2012-09-14,1341,59677,1,28.14,-7.12,-35.62,158,Established,Pharmaceutical
2012-09-14,999,4296,1,48.09,0.0,-17.81,676,Established,Grocery
2012-09-14,999,24839,1,79.79,-10.69,-19.59,971,Established,Grocery
2012-09-14,999,28133,1,21.37,-10.33,-14.25,1709,Established,Grocery
2012-09-14,999,36688,1,55.21,-56.64,-19.59,387,Established,Grocery
2012-09-14,1142,37166,2,106.15,-35.62,-39.18,209,Established,Grocery
2012-09-14,1142,64784,1,71.24,-21.02,-35.62,644,Established,Pharmaceutical
2012-09-15,1046,23782,2,298.5,-14.25,-35.62,172,Established,Grocery
2012-09-15,1302,22051,2,142.48,-42.03,-35.62,172,Established,Grocery
2012-09-15,462,56031,3,362.26,-64.12,-178.1,1025,Established,Grocery
2012-09-15,1011,16142,1,99.38,0.0,-14.25,209,Established,Grocery
2012-09-15,826,57612,1,213.36,0.0,-213.36,328,Established,Skin & Hair Care
2012-09-15,826,58731,1,149.25,0.0,-35.62,686,Established,Pharmaceutical
2012-09-15,909,24227,1,76.58,-6.77,-12.47,771,Established,Pharmaceutical
2012-09-15,909,29038,1,51.29,-3.56,-8.9,1089,Established,Grocery
2012-09-15,909,31079,3,69.46,-57.7,-10.69,1124,Established,Grocery
2012-09-15,909,31263,1,80.14,-28.14,-26.71,1041,Established,Pharmaceutical
2012-09-15,909,32617,4,497.97,-497.97,-142.48,539,Established,Pharmaceutical
2012-09-15,909,48781,1,108.28,-17.81,-19.59,408,Established,Grocery
2012-09-15,909,55711,1,160.29,-88.69,-35.62,234,Established,Pharmaceutical
2012-09-15,909,63823,1,1068.24,-106.86,-249.34,686,Established,Pharmaceutical
2012-09-15,1013,20770,1,45.24,-11.75,-14.25,967,Established,Grocery
2012-09-15,1013,23618,2,178.1,-49.16,-35.62,1358,Established,Grocery
2012-09-15,1013,30042,1,45.24,-11.75,-14.25,967,Established,Grocery
2012-09-15,1187,9927,2,162.07,-106.15,-19.59,634,Established,Grocery
2012-09-15,1469,34120,1,213.36,0.0,-213.36,206,Established,Grocery
2012-09-15,1321,8145,2,113.27,-14.25,-28.5,1709,Established,Grocery
2012-09-15,1321,35028,2,209.45,-17.81,-35.62,1101,Established,Grocery
2012-09-15,1321,53234,1,106.5,0.0,-35.62,644,Established,Pharmaceutical
2012-09-15,1321,64160,1,53.07,0.0,-17.81,1235,Established,Grocery
2012-09-15,1321,64254,1,53.07,0.0,-17.81,1235,Established,Grocery
2012-09-15,1529,29992,1,99.38,-14.25,-35.62,209,Established,Grocery
2012-09-15,1408,4754,1,43.46,-54.14,-19.59,255,Established,Grocery
2012-09-15,300,7060,2,31.35,-21.37,-35.62,1124,Established,Grocery
2012-09-15,300,7493,1,53.43,-21.02,-17.81,458,Established,Grocery
2012-09-15,300,8247,1,56.64,-7.12,-14.25,1709,Established,Grocery
2012-09-15,300,10906,6,154.59,0.0,-35.62,1298,Established,Grocery
2012-09-15,300,34446,1,85.13,-42.74,-14.25,1061,Established,Grocery
2012-09-15,300,63081,1,89.05,-17.45,-35.62,1025,Established,Grocery
2012-09-15,300,65156,2,142.48,-49.16,-71.24,278,Established,Grocery
2012-09-15,300,65156,2,142.48,-49.16,-71.24,278,Established,Grocery
2012-09-15,45,8477,2,204.1,0.0,-26.71,782,Established,Grocery
2012-09-15,45,11628,1,51.29,0.0,-19.59,777,Established,Grocery
2012-09-15,45,18118,2,145.33,-7.12,-17.81,209,Established,Grocery
2012-09-15,45,23051,2,74.09,-21.37,-17.81,782,Established,Grocery
2012-09-15,45,47739,1,89.05,-24.58,-35.62,1065,Established,Grocery
2012-09-15,45,51859,1,83.35,-23.15,-35.62,1025,Established,Pharmaceutical
2012-09-15,45,52692,1,104.72,0.0,-19.59,408,Established,Grocery
2012-09-15,419,30075,1,89.05,-13.54,-35.62,686,Established,Pharmaceutical
2012-09-16,684,21501,1,79.79,0.0,-12.47,1061,Established,Grocery
2012-09-16,207,45529,2,106.5,-106.5,-35.62,1475,Established,Natural Products
2012-09-16,207,45529,2,106.5,-106.5,-35.62,1475,Established,Natural Products
2012-09-16,63,30221,1,45.24,-11.75,-14.25,967,Established,Grocery
2012-09-16,924,21858,2,213.01,0.0,-35.62,141,Established,Grocery
2012-09-16,391,5389,1,110.07,0.0,-35.62,172,Established,Grocery
2012-09-16,391,34763,1,64.83,0.0,-26.71,209,Established,Grocery
2012-09-17,385,17189,1,50.94,-39.54,-19.59,1101,Established,Grocery
2012-09-17,385,65374,1,50.94,-39.54,-19.59,1101,Established,Grocery
2012-09-16,1022,45111,2,1352.85,0.0,-35.62,686,Established,Pharmaceutical
2012-09-16,108,61345,1,256.11,-46.31,-35.62,914,Established,Grocery
2012-09-16,78,11698,1,124.31,-28.5,-35.62,946,Established,Grocery
2012-09-16,638,6459,1,106.5,-10.69,-35.62,853,Established,Grocery
2012-09-16,638,16975,1,66.97,-46.66,-35.62,1101,Established,Grocery
2012-09-16,638,30611,1,66.97,-46.66,-35.62,1101,Established,Grocery
2012-09-16,1480,18156,1,37.04,-10.69,-12.47,823,Established,Grocery
2012-09-16,1258,7484,1,106.5,-81.93,-35.62,597,Established,Grocery
2012-09-16,1258,30832,1,275.7,-35.62,-26.71,673,Established,Grocery
2012-09-16,1258,33670,1,88.69,-24.93,-17.81,224,Established,"Dairy, Juices & Snacks"
2012-09-16,1258,53164,1,102.59,0.0,-35.62,644,Established,Pharmaceutical
2012-09-16,202,13229,2,97.24,0.0,-8.9,209,Established,Grocery
2012-09-16,202,13413,1,74.8,-13.89,-14.25,1709,Established,Grocery
2012-09-16,202,13726,1,28.14,0.0,-17.81,209,Established,Grocery
2012-09-16,202,14764,1,72.66,-3.56,-8.9,209,Established,Grocery
2012-09-16,202,17303,2,178.1,-27.78,-35.62,408,Established,Grocery
2012-09-16,202,23366,1,89.05,-45.95,-35.62,1569,Established,Grocery
2012-09-16,202,26573,2,142.48,-20.66,-35.62,1699,Established,Grocery
2012-09-16,202,26782,1,21.37,-28.14,-14.25,446,Established,Grocery
2012-09-16,202,33604,3,246.49,0.0,-26.71,1235,Established,Grocery
2012-09-16,202,35481,1,126.09,0.0,-8.9,1898,Established,Packaged Meat
2012-09-16,202,37222,1,133.22,0.0,-8.9,686,Established,Pharmaceutical
2012-09-16,202,49334,1,266.79,0.0,-17.81,686,Established,Grocery
2012-09-16,202,56979,1,241.86,0.0,-35.62,686,Established,Pharmaceutical
2012-09-16,202,60416,2,261.09,0.0,-44.52,686,Established,Pharmaceutical
2012-09-16,1073,28375,1,72.66,0.0,-12.47,1134,Established,Grocery
2012-09-16,404,5901,2,640.45,-35.62,-35.62,350,Established,Packaged Meat
2012-09-16,404,6938,1,102.59,0.0,-35.62,673,Established,Pharmaceutical
2012-09-16,404,10347,2,196.98,-21.37,-19.59,350,Established,Packaged Meat
2012-09-16,404,19006,2,198.76,-28.5,-71.24,209,Established,Grocery
2012-09-16,404,19183,1,320.22,-56.99,-35.62,673,Established,Pharmaceutical
2012-09-16,404,28053,1,498.32,0.0,-89.05,673,Established,Pharmaceutical
2012-09-16,404,36438,1,90.47,-35.62,-19.59,714,Established,Grocery
2012-09-16,404,64234,2,225.47,0.0,-26.71,1337,Established,Grocery
2012-09-16,89,18078,2,106.86,-99.02,-35.62,1596,Established,Packaged Meat
2012-09-16,89,25687,4,267.15,-84.06,-53.43,57,Established,Pharmaceutical
2012-09-16,89,36487,2,106.86,-120.4,-35.62,1596,Established,Packaged Meat
2012-09-16,1506,13856,1,97.96,-56.64,-26.71,189,Established,Pharmaceutical
2012-09-16,1466,22288,1,97.6,0.0,-19.59,1183,Established,Grocery
2012-09-16,449,9836,1,53.43,-42.39,-17.81,1294,Established,Natural Products
2012-09-16,449,20275,1,53.43,-42.39,-17.81,1294,Established,Natural Products
2012-09-16,1144,26146,1,113.63,-7.12,-17.81,2187,Established,Grocery
2012-09-16,1144,34935,1,106.5,0.0,-35.62,1065,Established,Grocery
2012-09-16,1144,48136,1,17.81,-1.78,-17.81,56,Local,Grocery
2012-09-16,1144,52104,2,142.48,-27.78,-35.62,209,Established,Grocery
2012-09-16,1144,62969,1,49.51,-17.81,-14.25,611,Established,Grocery
2012-09-16,1518,28133,1,21.37,-10.33,-14.25,1709,Established,Grocery
2012-09-17,844,56232,1,177.74,-71.24,-35.62,133,Established,Grocery
2012-09-17,1338,49580,1,113.27,0.0,-35.62,644,Established,Pharmaceutical
2012-09-17,1457,7356,2,46.31,-70.53,-24.93,1487,Established,Natural Products
2012-09-17,1457,45483,1,22.44,-25.29,-26.71,1088,Established,Grocery
2012-09-17,1457,45483,1,22.44,-25.29,-26.71,1088,Established,Grocery
2012-09-17,971,25377,2,28.5,-4.27,-14.25,1124,Established,Grocery
2012-09-17,1460,47317,1,71.24,-13.89,-89.05,681,Established,Grocery
2012-09-17,1460,56863,1,89.05,-31.7,-35.62,681,Established,Grocery
2012-09-17,8,21260,1,55.21,-56.64,-19.59,387,Established,Grocery
2012-09-17,8,51659,2,154.23,-7.12,-26.71,209,Established,Grocery
2012-09-17,8,62555,2,1139.13,0.0,-106.86,686,Established,Pharmaceutical
2012-09-17,1544,25341,1,66.97,-46.66,-35.62,1101,Established,Grocery
2012-09-17,1544,51604,1,66.97,-46.66,-35.62,1101,Established,Grocery
2012-09-17,1544,63263,1,66.97,-46.66,-35.62,1101,Established,Grocery
2012-09-17,1469,6459,1,106.5,-10.69,-35.62,853,Established,Grocery
2012-09-17,1500,9280,1,55.21,-56.64,-19.59,387,Established,Grocery
2012-09-17,1500,16260,2,124.67,-42.03,-17.81,172,Established,Grocery
2012-09-17,1500,18143,1,92.26,0.0,-14.25,172,Established,Grocery
2012-09-17,1500,20393,2,196.98,-35.62,-19.59,971,Established,Grocery
2012-09-17,1500,22113,1,56.99,-10.33,-14.25,1335,Established,Grocery
2012-09-17,737,28389,1,320.22,-56.99,-35.62,673,Established,Pharmaceutical
2012-09-17,235,6745,1,33.48,-7.12,-8.9,1145,Established,Grocery
2012-09-17,235,58881,1,70.88,0.0,-35.62,1690,Established,Grocery
2012-09-17,879,51401,1,124.31,-17.81,-17.81,673,Established,Grocery
2012-09-17,879,59820,1,53.07,-17.81,-17.81,172,Established,Grocery
2012-09-17,3,7153,1,95.82,0.0,-17.81,209,Established,Grocery
2012-09-17,3,63101,4,308.47,-14.25,-17.81,209,Established,Grocery
2012-09-17,627,20942,1,156.37,0.0,-35.62,235,Established,Grocery
2012-09-17,27,11210,4,270.71,-141.06,-21.37,475,Established,Grocery
2012-09-17,959,14379,1,248.98,0.0,-35.62,686,Established,Pharmaceutical
2012-09-17,72,14498,1,47.02,-22.08,-12.47,782,Established,Grocery
2012-09-17,1309,21514,1,605.18,-284.96,-35.62,1274,Established,Pharmaceutical
2012-09-17,128,58487,1,53.43,-17.45,-53.43,206,Established,Grocery
2012-09-17,1070,22400,2,53.43,-42.03,-17.81,946,Established,Grocery
2012-09-17,1070,22400,2,53.43,-42.03,-17.81,946,Established,Grocery
2012-09-17,1070,26975,1,51.29,-3.56,-8.9,1089,Established,Grocery
2012-09-17,1070,31169,1,89.05,-35.26,-35.62,832,Established,Grocery
2012-09-17,1070,31169,1,89.05,-35.26,-35.62,832,Established,Grocery
2012-09-17,1070,60322,1,163.5,-35.62,-14.25,673,Established,Grocery
2012-09-17,1441,11698,1,124.31,-28.5,-35.62,946,Established,Grocery
2012-09-17,464,6459,1,106.5,-10.69,-35.62,853,Established,Grocery
2012-09-17,464,19191,1,234.74,-85.49,-35.62,533,Established,Grocery
2012-09-17,1249,31047,1,240.08,-99.74,-26.71,1470,Established,Pharmaceutical
2012-09-18,1387,7060,1,6.77,-10.69,-17.81,1124,Established,Grocery
2012-09-18,1387,11698,1,124.31,-28.5,-35.62,946,Established,Grocery
2012-09-18,1387,14076,1,53.43,-31.7,-35.62,1124,Established,Grocery
2012-09-18,745,13578,1,66.97,-46.66,-35.62,1101,Established,Grocery
2012-09-18,1444,65576,1,169.2,0.0,-35.62,1104,Established,Skin & Hair Care
2012-09-18,254,22073,2,167.06,-167.06,-71.24,1300,Established,Grocery
2012-09-18,1257,15472,1,97.6,0.0,-8.9,1089,Established,Grocery
2012-09-18,1257,17418,2,131.08,-7.12,-32.06,209,Established,Grocery
2012-09-18,1257,26975,1,51.29,-3.56,-8.9,1089,Established,Grocery
2012-09-18,1257,32151,1,99.38,-14.25,-35.62,209,Established,Grocery
2012-09-18,1257,65407,1,71.24,-49.51,-35.62,1101,Established,Grocery
2012-09-18,43,24299,1,37.4,-28.14,-19.59,1183,Established,Grocery
2012-09-18,748,4513,1,268.57,-7.12,-8.9,686,Established,Grocery
2012-09-18,748,10912,1,94.04,-14.25,-12.47,984,Established,Packaged Meat
2012-09-18,748,12186,1,54.85,0.0,-12.47,1305,Established,Grocery
2012-09-18,748,24800,1,320.22,0.0,-71.24,783,Established,Pharmaceutical
2012-09-18,748,28289,2,24.93,-4.27,-17.81,1124,Established,Grocery
2012-09-18,748,34236,1,59.49,-11.4,-35.62,1193,Established,Grocery
2012-09-18,748,50807,1,124.31,0.0,-17.81,926,Established,Grocery
2012-09-18,748,51286,1,248.98,0.0,-35.62,234,Established,Pharmaceutical
2012-09-18,748,58991,1,97.6,-106.86,-26.71,1587,Established,Grocery
2012-09-18,748,65429,1,117.19,0.0,-24.93,172,Established,Grocery
2012-09-18,826,32455,2,167.06,-167.06,-35.62,1300,Established,Grocery
2012-09-18,1412,14805,2,125.74,0.0,-19.59,1013,Established,Grocery
2012-09-18,22,9080,1,101.16,0.0,-12.47,1305,Established,Grocery
2012-09-18,22,12448,1,195.55,0.0,-35.62,120,Established,Grocery
2012-09-18,22,13839,1,97.6,-14.25,-26.71,120,Established,Grocery
2012-09-18,22,15142,1,118.97,0.0,-8.9,406,Established,Grocery
2012-09-18,22,15897,1,491.2,0.0,-17.81,231,Established,Grocery
2012-09-18,22,45144,2,169.2,-48.44,-26.71,644,Established,Pharmaceutical
2012-09-18,22,51836,1,95.82,-28.5,-35.62,2074,Established,Grocery
2012-09-18,22,62105,2,169.2,-34.91,-26.71,717,Established,Grocery
2012-09-18,1544,22073,2,167.06,-167.06,-71.24,1300,Established,Grocery
2012-09-18,1549,9927,2,163.85,-106.15,-21.37,634,Established,Grocery
2012-09-18,1549,15227,1,71.24,-53.07,-17.81,2020,Established,Packaged Meat
2012-09-18,1549,24687,1,145.69,-32.06,-10.69,686,Established,Grocery
2012-09-18,1549,26975,1,51.29,-3.56,-8.9,1089,Established,Grocery
2012-09-18,1549,28515,1,35.62,-3.21,-17.81,1538,Established,Grocery
2012-09-18,1549,34931,1,133.22,0.0,-26.71,908,Established,Grocery
2012-09-18,1549,52802,1,110.42,-45.95,-14.25,57,Established,Pharmaceutical
2012-09-18,1549,53808,1,17.81,-38.83,-17.81,1101,Established,Grocery
2012-09-18,1549,55012,1,117.19,0.0,-35.62,1065,Established,Grocery
2012-09-18,1549,60303,1,49.51,-7.12,-14.25,673,Established,Grocery
2012-09-18,1549,67914,2,142.48,-27.78,-35.62,1134,Established,Grocery
2012-09-18,108,64223,1,53.43,-17.45,-35.62,1666,Established,Grocery
2012-09-18,42,4953,1,81.57,-42.74,-17.81,1061,Established,Grocery
2012-09-18,42,9159,2,145.33,-7.12,-17.81,209,Established,Grocery
2012-09-18,42,12430,1,50.94,-53.79,-19.59,971,Established,Grocery
2012-09-18,42,13189,1,76.23,0.0,-26.71,120,Established,Grocery
2012-09-18,42,16547,1,106.5,-14.25,-35.62,120,Established,Grocery
2012-09-18,42,18185,1,140.34,-21.37,-19.59,1689,Established,Grocery
2012-09-18,42,22933,1,62.33,-17.45,-26.71,2024,Established,Grocery
2012-09-18,42,28694,1,62.33,-10.33,-8.9,1699,Established,Grocery
2012-09-18,42,37207,1,59.49,-47.02,-71.24,2088,Established,Pharmaceutical
2012-09-18,42,58904,1,70.88,0.0,-35.62,1690,Established,Grocery
2012-09-18,42,60175,1,53.43,-21.02,-17.81,644,Established,Pharmaceutical
2012-09-18,42,65447,1,71.24,-35.26,-35.62,1101,Established,Grocery
2012-09-18,42,67274,1,71.24,-13.89,-35.62,1134,Established,Grocery
2012-09-18,40,20381,1,124.31,-17.81,-17.81,673,Established,Grocery
2012-09-18,40,55362,1,56.99,-35.26,-14.25,475,Established,Grocery
2012-09-18,1352,16142,1,99.38,0.0,-14.25,209,Established,Grocery
2012-09-18,474,63644,2,134.64,-7.12,-71.24,172,Established,Grocery
2012-09-18,717,64752,1,73.02,-13.89,-19.59,1447,Established,Grocery
2012-09-18,578,19390,1,55.21,-31.7,-19.59,1183,Established,Grocery
2012-09-18,578,30440,2,178.1,-113.27,-35.62,172,Established,Grocery
2012-09-18,901,8882,1,94.04,-17.81,-12.47,2011,Established,Packaged Meat
2012-09-18,823,7479,2,148.89,0.0,-35.62,803,Established,Grocery
2012-09-18,823,13302,2,166.7,0.0,-17.81,803,Established,Grocery
2012-09-18,823,15381,1,248.98,-35.62,-35.62,1842,Established,Grocery
2012-09-18,823,29810,2,173.83,0.0,-17.81,1124,Established,Grocery
2012-09-18,823,51607,3,251.83,0.0,-35.62,1124,Established,Grocery
2012-09-18,823,63271,1,88.69,0.0,-17.81,1124,Established,Grocery
2012-09-18,823,64254,2,123.96,0.0,-53.43,1235,Established,Grocery
2012-09-18,933,27260,1,213.36,0.0,-35.62,1101,Established,Grocery
2012-09-18,1167,16142,2,213.01,0.0,-14.25,209,Established,Grocery
2012-09-18,305,45101,1,197.33,-35.62,-19.59,350,Established,Packaged Meat
2012-09-19,606,59065,1,110.07,-46.31,-35.62,1075,Established,Grocery
2012-09-19,319,11893,1,99.38,-14.25,-35.62,209,Established,Grocery
2012-09-19,319,13578,1,66.97,-46.66,-35.62,1101,Established,Grocery
2012-09-19,319,33729,1,195.55,0.0,-17.81,1124,Established,Grocery
2012-09-19,871,7153,2,213.01,0.0,-14.25,209,Established,Grocery
2012-09-19,871,17189,1,50.94,-39.54,-19.59,1101,Established,Grocery
2012-09-19,871,57292,1,266.79,-17.81,-35.62,1558,Established,Grocery
2012-09-19,1556,24299,2,89.05,-56.28,-17.81,1183,Established,Grocery
2012-09-19,1556,29604,1,80.14,-10.33,-8.9,686,Established,Grocery
2012-09-19,1556,50091,2,284.25,0.0,-71.24,765,Established,Pharmaceutical
2012-09-19,1556,54999,1,117.19,0.0,-35.62,1065,Established,Grocery
2012-09-19,1567,6459,1,88.69,-10.69,-17.81,853,Established,Grocery
2012-09-19,1567,11210,3,199.47,-105.79,-21.37,475,Established,Grocery
2012-09-19,1567,14215,2,134.64,0.0,-7.12,278,Established,Grocery
2012-09-19,1567,22872,1,90.47,-17.81,-19.59,487,Established,Grocery
